Solvable delay model for epidemic spreading: the case of Covid-19 in Italy,Luca Dell'Anna,https://arxiv.org/abs/2003.13571,https://arxiv.org/pdf/2003.13571,"Submitted 6 April, 2020; v1 submitted 30 March, 2020; originally announced March 2020.","8 pages, 4 figures, note added with updated data"
Sex Differences in Severity and Mortality Among Patients With COVID-19: Evidence from Pooled Literature Analysis and Insights from Integrated Bioinformatic Analysis,"Xiyi Wei, Yu-Tian Xiao, Jian Wang, Rui Chen, Wei Zhang, Yue Yang, Daojun Lv, Chao Qin, Di Gu, Bo Zhang, Weidong Chen, Jianquan Hou, Ninghong Song, Guohua Zeng, Shancheng Ren",https://arxiv.org/abs/2003.13547,https://arxiv.org/pdf/2003.13547,"Submitted 30 March, 2020; originally announced March 2020.","43 pages, 5 figures, 4 tables, 6 supplementary figures, 4 supplementary tables"
Dynamics of the COVID-19 -- Comparison between the Theoretical Predictions and Real Data,Giorgio Sonnino,https://arxiv.org/abs/2003.13540,https://arxiv.org/pdf/2003.13540,"Submitted 2 April, 2020; v1 submitted 30 March, 2020; originally announced March 2020.","16 pages, 11 figures, 2 tables"
Accelerated infection testing at scale: a proposal for inference with single test on multiple patients,"Tarun Jain, Bijendra Nath Jain",https://arxiv.org/abs/2003.13282,https://arxiv.org/pdf/2003.13282,"Submitted 30 March, 2020; originally announced March 2020.",8 pages
Planning as Inference in Epidemiological Models,"Frank Wood, Andrew Warrington, Saeid Naderiparizi, Christian Weilbach, Vaden Masrani, William Harvey, Adam Scibior, Boyan Beronov, Ali Nasseri",https://arxiv.org/abs/2003.13221,https://arxiv.org/pdf/2003.13221,"Submitted 2 April, 2020; v1 submitted 30 March, 2020; originally announced March 2020.",minor typos corrected
Epidemic spreading on spatial networks with distance-dependent connectivity,Matúš Medo,https://arxiv.org/abs/2003.13160,https://arxiv.org/pdf/2003.13160,"Submitted 29 March, 2020; originally announced March 2020.","4 pages, comments welcome"
Can AI help in screening Viral and COVID-19 pneumonia?,"Muhammad E. H. Chowdhury, Tawsifur Rahman, Amith Khandakar, Rashid Mazhar, Muhammad Abdul Kadir, Zaid Bin Mahbub, Khandakar R. Islam, Muhammad Salman Khan, Atif Iqbal, Nasser Al-Emadi, Mamun Bin Ibne Reaz",https://arxiv.org/abs/2003.13145,https://arxiv.org/pdf/2003.13145,"Submitted 29 March, 2020; originally announced March 2020.","Submitted to Scientific Reports, 14 pages, 6 Figure & 4 Supplementary Figures"
"Efficient Noise-Blind
ℓ
1
-Regression of Nonnegative Compressible Signals","Hendrik Bernd Petersen, Bubacarr Bah, Peter Jung",https://arxiv.org/abs/2003.13092,https://arxiv.org/pdf/2003.13092,"Submitted 29 March, 2020; originally announced March 2020.","22 pages, 15 figures, 1 table, 1 algorithm, 1.3 pages of references, 2 pages of figures"
Adjoint-based Data Assimilation of an Epidemiology Model for the Covid-19 Pandemic in 2020,Jörn Lothar Sesterhenn,https://arxiv.org/abs/2003.13071,https://arxiv.org/pdf/2003.13071,"Submitted 29 March, 2020; originally announced March 2020.",
Convex Recovery of Marked Spatio-Temporal Point Processes,"Anatoli Juditsky, Arkadi Nemirovski, Liyan Xie, Yao Xie",https://arxiv.org/abs/2003.12935,https://arxiv.org/pdf/2003.12935,"Submitted 28 March, 2020; originally announced March 2020.",
Build-at-home UV-C disinfection system for healthcare settings,"Rosemary C. She, Dongyu Chen, Pil Pak, Deniz K. Armani, Andreas Schubert, Andrea M. Armani",https://arxiv.org/abs/2003.12916,https://arxiv.org/pdf/2003.12916,"Submitted 1 April, 2020; v1 submitted 28 March, 2020; originally announced March 2020.","7 pages, 4 figures"
SARS-CoV-2 (COVID-19) by the numbers,"Yinon M. Bar-On, Avi I. Flamholz, Rob Phillips, Ron Milo",https://arxiv.org/abs/2003.12886,https://arxiv.org/pdf/2003.12886,"Submitted 30 March, 2020; v1 submitted 28 March, 2020; originally announced March 2020.",
A phenomenological approach to COVID-19 spread in a population,Anantanarayanan Thyagaraja,https://arxiv.org/abs/2003.12781,https://arxiv.org/pdf/2003.12781,"Submitted 28 March, 2020; originally announced March 2020.","12 pages, 5 figures"
Knowledge synthesis from 100 million biomedical documents augments the deep expression profiling of coronavirus receptors,"AJ Venkatakrishnan, Arjun Puranik, Akash Anand, David Zemmour, Xiang Yao, Xiaoying Wu, Ramakrishna Chilaka, Dariusz K. Murakowski, Kristopher Standish, Bharathwaj Raghunathan, Tyler Wagner, Enrique Garcia-Rivera, Hugo Solomon, Abhinav Garg, Rakesh Barve, Anuli Anyanwu-Ofili, Najat Khan, Venky Soundararajan",https://arxiv.org/abs/2003.12773,https://arxiv.org/pdf/2003.12773,"Submitted 28 March, 2020; originally announced March 2020.",5 figures
On the Evolution of Covid-19 in Italy: a Follow up Note,"Giuseppe Dattoli, Emanuele Di Palma, Silvia Licciardi, Elio Sabia",https://arxiv.org/abs/2003.12667,https://arxiv.org/pdf/2003.12667,"Submitted 27 March, 2020; originally announced March 2020.","10 pages, 28 figures"
How the world's collective attention is being paid to a pandemic: COVID-19 related 1-gram time series for 24 languages on Twitter,"T. Alshaabi, J. R. Minot, M. V. Arnold, J. L. Adams, D. R. Dewhurst, A. J. Reagan, R. Muhamad, C. M. Danforth, P. S. Dodds",https://arxiv.org/abs/2003.12614,https://arxiv.org/pdf/2003.12614,"Submitted 27 March, 2020; originally announced March 2020.","13 pages, 6 figures, 4 tables"
Electrical probing of COVID-19 spike protein receptor binding domain via a graphene field-effect transistor,"Xiaoyan Zhang, Qige Qi, Qiushi Jing, Shen Ao, Zhihong Zhang, Mingchao Ding, Muhong Wu, Kaihui Liu, Weipeng Wang, Yunhan Ling, Zhengjun Zhang, Wangyang Fu",https://arxiv.org/abs/2003.12529,https://arxiv.org/pdf/2003.12529,"Submitted 27 March, 2020; originally announced March 2020.",2 figures
How macroscopic laws describe complex dynamics: asymptomatic population and CoviD-19 spreading,"D. Lanteri, D. Carco', P. Castorina",https://arxiv.org/abs/2003.12457,https://arxiv.org/pdf/2003.12457,"Submitted 27 March, 2020; originally announced March 2020.",
Possibility of Disinfection of SARS-CoV-2 (COVID-19) in Human Respiratory Tract by Controlled Ethanol Vapor Inhalation,Tsumoru Shintake,https://arxiv.org/abs/2003.12444,https://arxiv.org/pdf/2003.12444,"Submitted 14 March, 2020; originally announced March 2020.","This paper is related to COVID-19 corona virus outbreak, happening today March 2020. https://www.elsevier.com/connect/coronavirus-information-center is collecting preprints. Medical doctor and our research scientists, including me, are trying this method for four weeks, no side effects are reported, no one infected with corona virus till today"
The CoRisk-Index: A data-mining approach to identify industry-specific risk assessments related to COVID-19 in real-time,"Fabian Stephany, Niklas Stoehr, Philipp Darius, Leonie Neuhäuser, Ole Teutloff, Fabian Braesemann",https://arxiv.org/abs/2003.12432,https://arxiv.org/pdf/2003.12432,"Submitted 30 March, 2020; v1 submitted 27 March, 2020; originally announced March 2020.","preprint of working paper, interactive dashboard: www.oxford.berlin/CoRisk"
Temperature dependence of COVID-19 transmission,Alessio Notari,https://arxiv.org/abs/2003.12417,https://arxiv.org/pdf/2003.12417,"Submitted 3 April, 2020; v1 submitted 27 March, 2020; originally announced March 2020.","5 pages, 5 figures. Updated with improved analysis, leading to higher significance. Analysis with extended dataset added"
Splitting one ventilator for multiple patients -- a technical assessment,"C. Tronstad, T. Martinsen, M. Olsen, L. A. Rosseland, F. J. Pettersen, Ø. G. Martinsen, J. O. Høgetveit, H. Kalvøy",https://arxiv.org/abs/2003.12349,https://arxiv.org/pdf/2003.12349,"Submitted 27 March, 2020; originally announced March 2020.","16 pages, 10 figures"
Mobile phone data and COVID-19: Missing an opportunity?,"Nuria Oliver, Emmanuel Letouzé, Harald Sterly, Sébastien Delataille, Marco De Nadai, Bruno Lepri, Renaud Lambiotte, Richard Benjamins, Ciro Cattuto, Vittoria Colizza, Nicolas de Cordes, Samuel P. Fraiberger, Till Koebe, Sune Lehmann, Juan Murillo, Alex Pentland, Phuong N Pham, Frédéric Pivetta, Albert Ali Salah, Jari Saramäki, Samuel V. Scarpino, Michele Tizzoni, Stefaan Verhulst, Patrick Vinck",https://arxiv.org/abs/2003.12347,https://arxiv.org/pdf/2003.12347,"Submitted 27 March, 2020; originally announced March 2020.",
COVID-19 Screening on Chest X-ray Images Using Deep Learning based Anomaly Detection,"Jianpeng Zhang, Yutong Xie, Yi Li, Chunhua Shen, Yong Xia",https://arxiv.org/abs/2003.12338,https://arxiv.org/pdf/2003.12338,"Submitted 27 March, 2020; originally announced March 2020.",
Coronavirus on Social Media: Analyzing Misinformation in Twitter Conversations,"Karishma Sharma, Sungyong Seo, Chuizheng Meng, Sirisha Rambhatla, Aastha Dua, Yan Liu",https://arxiv.org/abs/2003.12309,https://arxiv.org/pdf/2003.12309,"Submitted 26 March, 2020; originally announced March 2020.",
Self-isolation or borders closing: what prevents epidemic spreading better?,"O. Valba, V. Avetisov, A. Gorsky, S. Nechaev",https://arxiv.org/abs/2003.12290,https://arxiv.org/pdf/2003.12290,"Submitted 7 April, 2020; v1 submitted 27 March, 2020; originally announced March 2020.","6 pages, 4 figures"
"α
-Satellite: An AI-driven System and Benchmark Datasets for Hierarchical Community-level Risk Assessment to Help Combat COVID-19","Yanfang Ye, Shifu Hou, Yujie Fan, Yiyue Qian, Yiming Zhang, Shiyu Sun, Qian Peng, Kenneth Laparo",https://arxiv.org/abs/2003.12232,https://arxiv.org/pdf/2003.12232,"Submitted 27 March, 2020; originally announced March 2020.",
Comprehensive Named Entity Recognition on CORD-19 with Distant or Weak Supervision,"Xuan Wang, Xiangchen Song, Yingjun Guan, Bangzheng Li, Jiawei Han",https://arxiv.org/abs/2003.12218,https://arxiv.org/pdf/2003.12218,"Submitted 7 April, 2020; v1 submitted 26 March, 2020; originally announced March 2020.",
Distant sequence similarity between hepcidin and the novel coronavirus spike glycoprotein: a potential hint at the possibility of local iron dysregulation in COVID-19,Sepehr Ehsani,https://arxiv.org/abs/2003.12191,https://arxiv.org/pdf/2003.12191,"Submitted 26 March, 2020; originally announced March 2020.","8 pages, 1 figure"
Data analysis and modeling of the evolution of COVID-19 in Brazil,Nuno Crokidakis,https://arxiv.org/abs/2003.12150,https://arxiv.org/pdf/2003.12150,"Submitted 26 March, 2020; originally announced March 2020.","10 pages, 2 figures"
Coronavirus Geographic Dissemination at Chicago and its Potential Proximity to Public Commuter Rail,Peter Fang,https://arxiv.org/abs/2003.12143,https://arxiv.org/pdf/2003.12143,"Submitted 24 March, 2020; originally announced March 2020.",
Modelling Recovered Cases and Death Probabilities for the COVID-19 Outbreak,Robert Schaback,https://arxiv.org/abs/2003.12068,https://arxiv.org/pdf/2003.12068,"Submitted 26 March, 2020; originally announced March 2020.",6 figures
Age-structured impact of social distancing on the COVID-19 epidemic in India,"Rajesh Singh, R. Adhikari",https://arxiv.org/abs/2003.12055,https://arxiv.org/pdf/2003.12055,"Submitted 26 March, 2020; originally announced March 2020.","Code and updates at https://github.com/rajeshrinet/pyross. 9 pages, 5 figures, and 2 tables"
Why case fatality ratios can be misleading: individual- and population-based mortality estimates and factors influencing them,"Lucas Böttcher, Mingtao Xia, Tom Chou",https://arxiv.org/abs/2003.12032,https://arxiv.org/pdf/2003.12032,"Submitted 2 April, 2020; v1 submitted 26 March, 2020; originally announced March 2020.","17 pp, 6 figures + Supplementary Information"
Quantitative assessment of the role of undocumented infection in the 2019 novel coronavirus (COVID-19) pandemic,"Yong-Shang Long, Zheng-Meng Zhai, Li-Lei Han, Jie Kang, Yi-Lin Li, Zhao-Hua Lin, Lang Zeng, Da-Yu Wu, Chang-Qing Hao, Ming Tang, Zonghua Liu, Ying-Cheng Lai",https://arxiv.org/abs/2003.12028,https://arxiv.org/pdf/2003.12028,"Submitted 26 March, 2020; originally announced March 2020.","20 pages, 7 figures"
Prediction of number of cases expected and estimation of the final size of coronavirus epidemic in India using the logistic model and genetic algorithm,"Ganesh Kumar M, Soman K. P, Gopalakrishnan E. A, Vijay Krishna Menon, Sowmya V",https://arxiv.org/abs/2003.12017,https://arxiv.org/pdf/2003.12017,"Submitted 26 March, 2020; originally announced March 2020.",
Short-term predictions of country-specific Covid-19 infection rates based on power law scaling exponents,H. M. Singer,https://arxiv.org/abs/2003.11997,https://arxiv.org/pdf/2003.11997,"Submitted 26 March, 2020; originally announced March 2020.","6 pages, 8 figures"
Severity Assessment of Coronavirus Disease 2019 (COVID-19) Using Quantitative Features from Chest CT Images,"Zhenyu Tang, Wei Zhao, Xingzhi Xie, Zheng Zhong, Feng Shi, Jun Liu, Dinggang Shen",https://arxiv.org/abs/2003.11988,https://arxiv.org/pdf/2003.11988,"Submitted 26 March, 2020; originally announced March 2020.",
Purim: a rapid method with reduced cost for massive detection of CoVid-19,"Benjamin Isac Fargion, Daniele Fargion, Pier Giorgio De Sanctis Lucentini, Emanuele Habib",https://arxiv.org/abs/2003.11975,https://arxiv.org/pdf/2003.11975,"Submitted 26 March, 2020; originally announced March 2020.","7 pages, 7 figures"
A simple Stochastic SIR model for COVID 19 Infection Dynamics for Karnataka: Learning from Europe,"Ashutosh Simha, R. Venkatesha Prasad, Sujay Narayana",https://arxiv.org/abs/2003.11920,https://arxiv.org/pdf/2003.11920,"Submitted 29 March, 2020; v1 submitted 26 March, 2020; originally announced March 2020.",
Attacking the Covid-19 with the Ising-model and the Fermi-Dirac Distribution Function,"Lucas Squillante, Isys F. Mello, Antonio C. Seridonio, M. de Souza",https://arxiv.org/abs/2003.11860,https://arxiv.org/pdf/2003.11860,"Submitted 26 March, 2020; originally announced March 2020.","15 pages, 2 figures, 1 table"
Spatial-Temporal Dataset of COVID-19 Outbreak in China,"Wenyuan Liu, Peter Tsung-Wen Yen, Siew Ann Cheong",https://arxiv.org/abs/2003.11716,https://arxiv.org/pdf/2003.11716,"Submitted 6 April, 2020; v1 submitted 25 March, 2020; originally announced March 2020.","11 pages, 7 figures"
Covid-19: Automatic detection from X-Ray images utilizing Transfer Learning with Convolutional Neural Networks,"Ioannis D. Apostolopoulos, Tzani Bessiana",https://arxiv.org/abs/2003.11617,https://arxiv.org/pdf/2003.11617,"Submitted 25 March, 2020; originally announced March 2020.",
"The modelling of COVID19 pathways sheds light on mechanisms, opportunities and on controversial interpretations of medical treatments. v2",Maria Luisa Chiusano,https://arxiv.org/abs/2003.11614,https://arxiv.org/pdf/2003.11614,"Submitted 25 March, 2020; originally announced March 2020.",
COVID-19 Image Data Collection,"Joseph Paul Cohen, Paul Morrison, Lan Dao",https://arxiv.org/abs/2003.11597,https://arxiv.org/pdf/2003.11597,"Submitted 25 March, 2020; originally announced March 2020.",Dataset available here: https://github.com/ieee8023/covid-chestxray-dataset
Contact Tracing Mobile Apps for COVID-19: Privacy Considerations and Related Trade-offs,"Hyunghoon Cho, Daphne Ippolito, Yun William Yu",https://arxiv.org/abs/2003.11511,https://arxiv.org/pdf/2003.11511,"Submitted 30 March, 2020; v1 submitted 25 March, 2020; originally announced March 2020.","12 pages, 1 table, 1 figure"
Diffusion as a First Model of Spread of Viral Infection,Paulo H. Acioli,https://arxiv.org/abs/2003.11449,https://arxiv.org/pdf/2003.11449,"Submitted 25 March, 2020; originally announced March 2020.",
Epidemiological study of novel coronavirus (COVID-19),"Jagadish Kumar, K. P. S. S. Hembram",https://arxiv.org/abs/2003.11376,https://arxiv.org/pdf/2003.11376,"Submitted 25 March, 2020; originally announced March 2020.","9 pages, 8 figures"
Mathematical Modeling of Epidemic Diseases; A Case Study of the COVID-19 Coronavirus,Reza Sameni,https://arxiv.org/abs/2003.11371,https://arxiv.org/pdf/2003.11371,"Submitted 25 March, 2020; originally announced March 2020.","11 pages, 8 figures"
Some numerical observations about the COVID-19 epidemic in Italy,Federico Zullo,https://arxiv.org/abs/2003.11363,https://arxiv.org/pdf/2003.11363,"Submitted 25 March, 2020; originally announced March 2020.","10 pages, 7 figures"
Mapping the Landscape of Artificial Intelligence Applications against COVID-19,"Joseph Bullock, Alexandra, Luccioni, Katherine Hoffmann Pham, Cynthia Sin Nga Lam, Miguel Luengo-Oroz",https://arxiv.org/abs/2003.11336,https://arxiv.org/pdf/2003.11336,"Submitted 25 March, 2020; originally announced March 2020.",14 pages
Statistical investigation of relationship between spread of coronavirus disease (COVID-19) and environmental factors based on study of four mostly affected places of China and five mostly affected places of Italy,Soumyabrata Bhattacharjee,https://arxiv.org/abs/2003.11277,https://arxiv.org/pdf/2003.11277,"Submitted 25 March, 2020; originally announced March 2020.",
SIR Model for COVID-19 calibrated with existing data and projected for Colombia,Carlos Armando De Castro,https://arxiv.org/abs/2003.11230,https://arxiv.org/pdf/2003.11230,"Submitted 25 March, 2020; originally announced March 2020.","9 pages, 10 figures"
Susceptible-Infected-Recovered (SIR) Dynamics of COVID-19 and Economic Impact,Alexis Akira Toda,https://arxiv.org/abs/2003.11221,https://arxiv.org/pdf/2003.11221,"Submitted 26 March, 2020; v1 submitted 25 March, 2020; originally announced March 2020.",
A Poisson Kalman filter for disease surveillance,"Donald Ebeigbe, Tyrus Berry, Steven J. Schiff, Timothy Sauer",https://arxiv.org/abs/2003.11194,https://arxiv.org/pdf/2003.11194,"Submitted 7 April, 2020; v1 submitted 24 March, 2020; originally announced March 2020.","17 Pages, 7 Figures"
"What is the people posting about symptoms related to Coronavirus in Bogota, Colombia?","Josimar E. Chire Saire, Roberto C. Navarro",https://arxiv.org/abs/2003.11159,https://arxiv.org/pdf/2003.11159,"Submitted 24 March, 2020; originally announced March 2020.","The paper has 3 pages, two columns. If the paper does not fit Information Networks field, you may suggest one"
Management strategies in a SEIR model of COVID 19 community spread,"Anca Radulescu, Kieran Cavanagh",https://arxiv.org/abs/2003.11150,https://arxiv.org/pdf/2003.11150,"Submitted 25 March, 2020; v1 submitted 24 March, 2020; originally announced March 2020.","11 pages, 9 color figures, 1 appendix"
Logistic approximations used to describe new outbreaks in the 2020 COVID-19 pandemic,Apiano F. Morais,https://arxiv.org/abs/2003.11149,https://arxiv.org/pdf/2003.11149,"Submitted 24 March, 2020; originally announced March 2020.","5 figures, 1 table"
COVID-19 and Computer Audition: An Overview on What Speech & Sound Analysis Could Contribute in the SARS-CoV-2 Corona Crisis,"Björn W. Schuller, Dagmar M. Schuller, Kun Qian, Juan Liu, Huaiyuan Zheng, Xiao Li",https://arxiv.org/abs/2003.11117,https://arxiv.org/pdf/2003.11117,"Submitted 24 March, 2020; originally announced March 2020.",
In-Silico evidence for two receptors based strategy of SARS-CoV-2,"Edoardo Milanetti, Mattia Miotto, Lorenzo Di Rienzo, Michele Monti, Giorgio Gosti, Giancarlo Ruocco",https://arxiv.org/abs/2003.11107,https://arxiv.org/pdf/2003.11107,"Submitted 3 April, 2020; v1 submitted 24 March, 2020; originally announced March 2020.","10 pages, 4 figures"
Phenomenological analysis of the 2020 COVID-19 outbreak dynamics,Borko Stosic,https://arxiv.org/abs/2003.11094,https://arxiv.org/pdf/2003.11094,"Submitted 24 March, 2020; originally announced March 2020.",
Covid-19 Tweeting in English: Gender Differences,"Mike Thelwall, Saheeda Thelwall",https://arxiv.org/abs/2003.11090,https://arxiv.org/pdf/2003.11090,"Submitted 24 March, 2020; originally announced March 2020.",
COVIDX-Net: A Framework of Deep Learning Classifiers to Diagnose COVID-19 in X-Ray Images,"Ezz El-Din Hemdan, Marwa A. Shouman, Mohamed Esmail Karar",https://arxiv.org/abs/2003.11055,https://arxiv.org/pdf/2003.11055,"Submitted 24 March, 2020; originally announced March 2020.","14 pages, 5 figures, 3 tables"
Exploring the Effect of 2019-nCoV Containment Policies on Crime: The Case of Los Angeles,"Gian Maria Campedelli, Alberto Aziani, Serena Favarin",https://arxiv.org/abs/2003.11021,https://arxiv.org/pdf/2003.11021,"Submitted 23 March, 2020; originally announced March 2020.","39 pages, 2 figures. We will update the analysis of this paper bi-weekly as to continue monitoring the effects of the policies on crime"
"The Second Worldwide Wave of Interest in Coronavirus since the COVID-19 Outbreaks in South Korea, Italy and Iran: A Google Trends Study",Artur Strzelecki,https://arxiv.org/abs/2003.10998,https://arxiv.org/pdf/2003.10998,"Submitted 24 March, 2020; originally announced March 2020.","4 pages, 1 figure, 2 tables"
Genotyping coronavirus SARS-CoV-2: methods and implications,Changchuan Yin,https://arxiv.org/abs/2003.10965,https://arxiv.org/pdf/2003.10965,"Submitted 24 March, 2020; originally announced March 2020.",
Market structure dynamics during COVID-19 outbreak,"Pier Francesco Procacci, Carolyn E. Phelan, Tomaso Aste",https://arxiv.org/abs/2003.10922,https://arxiv.org/pdf/2003.10922,"Submitted 23 March, 2020; originally announced March 2020.","1 page, figures"
A simplified model for expected development of the SARS-CoV-2 (Corona) spread in Germany and US after social distancing,Franz-Josef Schmitt,https://arxiv.org/abs/2003.10891,https://arxiv.org/pdf/2003.10891,"Submitted 25 March, 2020; v1 submitted 24 March, 2020; originally announced March 2020.","8 pages, 4 figures"
Is a COVID19 Quarantine Justified in Chile or USA Right Now?,"R. I. Gonzalez, F. Munoz, P. S. Moya, M. Kiwi",https://arxiv.org/abs/2003.10879,https://arxiv.org/pdf/2003.10879,"Submitted 24 March, 2020; originally announced March 2020.",
Automatic Detection of Coronavirus Disease (COVID-19) Using X-ray Images and Deep Convolutional Neural Networks,"Ali Narin, Ceren Kaya, Ziynet Pamuk",https://arxiv.org/abs/2003.10849,https://arxiv.org/pdf/2003.10849,"Submitted 24 March, 2020; originally announced March 2020.","The manuscript has 17 pages, 8 figures and 1 table"
Finding an Accurate Early Forecasting Model from Small Dataset: A Case of 2019-nCoV Novel Coronavirus Outbreak,"Simon James Fong, Gloria Li, Nilanjan Dey, Rubén González Crespo, Enrique Herrera-Viedma",https://arxiv.org/abs/2003.10776,https://arxiv.org/pdf/2003.10776,"Submitted 24 March, 2020; originally announced March 2020.",9 pages
Estimating Uncertainty and Interpretability in Deep Learning for Coronavirus (COVID-19) Detection,"Biraja Ghoshal, Allan Tucker",https://arxiv.org/abs/2003.10769,https://arxiv.org/pdf/2003.10769,"Submitted 27 March, 2020; v1 submitted 22 March, 2020; originally announced March 2020.",
Mechanistic-statistical SIR modelling for early estimation of the actual number of cases and mortality rate from COVID-19,"Lionel Roques, Etienne Klein, Julien Papaix, Samuel Soubeyrand",https://arxiv.org/abs/2003.10720,https://arxiv.org/pdf/2003.10720,"Submitted 25 March, 2020; v1 submitted 24 March, 2020; originally announced March 2020.",in French
A time series method to analyze incidence pattern and estimate reproduction number of COVID-19,"Soudeep Deb, Manidipa Majumdar",https://arxiv.org/abs/2003.10655,https://arxiv.org/pdf/2003.10655,"Submitted 24 March, 2020; originally announced March 2020.",
Personalized workflow to identify optimal T-cell epitopes for peptide-based vaccines against COVID-19,"Rui Qiao, Ngoc Hieu Tran, Baozhen Shan, Ali Ghodsi, Ming Li",https://arxiv.org/abs/2003.10650,https://arxiv.org/pdf/2003.10650,"Submitted 24 March, 2020; originally announced March 2020.",
In Silico Investigations on the Potential Inhibitors for COVID-19 Protease,"Ambrish Kumar Srivastava, Abhishek Kumar, Gargi Tiwari, Ratnesh Kumar, Neeraj Misra",https://arxiv.org/abs/2003.10642,https://arxiv.org/pdf/2003.10642,"Submitted 23 March, 2020; originally announced March 2020.",
A simple iterative map forecast of the COVID-19 pandemic,"André E. Botha, Wynand Dednam",https://arxiv.org/abs/2003.10532,https://arxiv.org/pdf/2003.10532,"Submitted 2 April, 2020; v1 submitted 23 March, 2020; originally announced March 2020.","7 pages, 2 figures, 2 tables, full article"
Covid-19: Data analysis of the Lombardy region and the provinces of Bergamo and Brescia,"Marco Picariello, Paola Aliani",https://arxiv.org/abs/2003.10518,https://arxiv.org/pdf/2003.10518,"Submitted 23 March, 2020; originally announced March 2020.","8 pages, 10 figures"
Translational Knowledge Map of COVID-19,"Cesar Aguado-Cortés, Victor M. Castaño",https://arxiv.org/abs/2003.10434,https://arxiv.org/pdf/2003.10434,"Submitted 21 March, 2020; originally announced March 2020.",
Mechanical Ventilator Milano (MVM): A Novel Mechanical Ventilator Designed for Mass Scale Production in Response to the COVID-19 Pandemics,"C. Galbiati, A. Abba, P. Agnes, P. Amaudruz, M. Arba, G. Batignani, G. Bellani, MD, D. Bishop, V. Bocci, W. Bonivento, B. Bottino, M. Bouchard, S. Bussino, A. Caminata, A. Capra, M. Caravati, M. Carlini, L. Carrozzi, B. Celano, C. Charette, S. Coelli, M. Constable, G. Croci, S. Cudmore",https://arxiv.org/abs/2003.10405,https://arxiv.org/pdf/2003.10405,"Submitted 31 March, 2020; v1 submitted 23 March, 2020; originally announced March 2020.",
COVID-19 attack rate increases with city size,"Andrew J. Stier, Marc G. Berman, Luis M. A. Bettencourt",https://arxiv.org/abs/2003.10376,https://arxiv.org/pdf/2003.10376,"Submitted 29 March, 2020; v1 submitted 23 March, 2020; originally announced March 2020.",
Understanding the perception of COVID-19 policies by mining a multilanguage Twitter dataset,"Christian E. Lopez, Malolan Vasu, Caleb Gallemore",https://arxiv.org/abs/2003.10359,https://arxiv.org/pdf/2003.10359,"Submitted 23 March, 2020; originally announced March 2020.",https://github.com/lopezbec/COVID19_Tweets_Dataset
Attention U-Net Based Adversarial Architectures for Chest X-ray Lung Segmentation,"Gusztáv Gaál, Balázs Maga, András Lukács",https://arxiv.org/abs/2003.10304,https://arxiv.org/pdf/2003.10304,"Submitted 23 March, 2020; originally announced March 2020.","7 pages, 4 figures"
Proximity: a recipe to break the outbreak,"Marco Faggian, Michele Urbani, Luca Zanotto",https://arxiv.org/abs/2003.10222,https://arxiv.org/pdf/2003.10222,"Submitted 2 April, 2020; v1 submitted 23 March, 2020; originally announced March 2020.",
Modelling transmission and control of the COVID-19 pandemic in Australia,"Sheryl L. Chang, Nathan Harding, Cameron Zachreson, Oliver M. Cliff, Mikhail Prokopenko",https://arxiv.org/abs/2003.10218,https://arxiv.org/pdf/2003.10218,"Submitted 1 April, 2020; v1 submitted 23 March, 2020; originally announced March 2020.","27 pages, 13 figures, version 2 includes new Appendix F"
Eliminating COVID-19: A Community-based Analysis,"Alexander F. Siegenfeld, Yaneer Bar-Yam",https://arxiv.org/abs/2003.10086,https://arxiv.org/pdf/2003.10086,"Submitted 23 March, 2020; originally announced March 2020.",
Predicting the evolution Of SARS-Covid-2 in Portugal using an adapted SIR Model previously used in South Korea for the MERS outbreak,Pedro Teles,https://arxiv.org/abs/2003.10047,https://arxiv.org/pdf/2003.10047,"Submitted 22 March, 2020; originally announced March 2020.","12 pages, 5 figures"
A model to forecast the evolution of the number of COVID-19 symptomatic patiens after drastic isolation measures,Luis Alvarez,https://arxiv.org/abs/2003.10017,https://arxiv.org/pdf/2003.10017,"Submitted 22 March, 2020; originally announced March 2020.",
Boosting test-efficiency by pooled testing strategies for SARS-CoV-2,"Rudolf Hanel, Stefan Thurner",https://arxiv.org/abs/2003.09944,https://arxiv.org/pdf/2003.09944,"Submitted 22 March, 2020; originally announced March 2020.","2 figures; figure one with 2, figure 2 with 3 panes"
On Fast Multi-Shot Epidemic Interventions for Post Lock-Down Mitigation: Implications for Simple Covid-19 Models,"Michelangelo Bin, Peter Cheung, Emanuele Crisostomi, Pietro Ferraro, Connor Myant, Thomas Parisini, Robert Shorten",https://arxiv.org/abs/2003.09930,https://arxiv.org/pdf/2003.09930,"Submitted 28 March, 2020; v1 submitted 22 March, 2020; originally announced March 2020.",Version 3: more refined numerical results are now included using hybrid systems integration solver [2]
Preliminary analysis of COVID-19 spread in Italy with an adaptive SEIRD model,"Elena Loli Piccolomini, Fabiana Zama",https://arxiv.org/abs/2003.09909,https://arxiv.org/pdf/2003.09909,"Submitted 22 March, 2020; originally announced March 2020.",
A multi-region variant of the SIR model,"Luigi Brugnano, Felice Iavernaro",https://arxiv.org/abs/2003.09875,https://arxiv.org/pdf/2003.09875,"Submitted 31 March, 2020; v1 submitted 22 March, 2020; originally announced March 2020.",3 pages (a typo fixed)
